"","x"
"145",5.94962957259699
"146",5.20496554885901
"147",5.51176221859458
"148",5.60493193131745
"149",6.04068944207329
"150",2.08747207436479
"151",7.81025287263336
"152",6.6025854067086
"153",4.756680754824
"154",7.45447052128643
"155",7.87246203542983
"156",7.42400251304347
"157",5.28858462428761
"158",6.76978856470372
"159",7.88955189329255
"160",8.21750600929592
"161",4.4434615517111
"162",9.07690244514953
"163",6.42725265292769
"164",7.96774497460651
"165",8.72705838478006
"166",5.42575961931822
"167",8.99853364253564
"168",6.5637073316993
"169",6.41825324614148
"170",6.56238891477815
"171",9.08882476172491
"172",7.86024821578939
"173",7.32434639317504
"174",5.4280226562193
"175",8.32470014333329
"176",6.04498247822082
"177",6.14751528388697
"178",9.12208142385814
"179",5.91747428849035
"180",5.66909819784147
"181",5.64738331908917
"182",8.03440748956744
"183",6.81079159965162
"184",6.49158855849877
"185",7.510722852262
"186",6.98937001766897
"187",6.45623016659702
"188",8.92207512177741
"189",5.76359163737244
"190",7.39495159733369
"191",6.35374004891236
"192",7.89497442317742
"193",9.23415017490026
"194",9.17064543711713
"195",7.98592685715249
"196",5.79043528901258
"197",5.73330340695448
"198",8.78047103011958
"199",4.78091371555077
"200",6.81595938933879
"201",8.58882818503023
"202",5.50481238948666
"203",7.41470130493626
"204",5.57331915912908
"205",9.40184553545566
"206",8.30199707694065
"207",6.36535790535485
"208",7.22403158034542
"209",7.66825784206565
"210",6.07056081841562
"211",9.10726878586865
"212",5.48077976623832
"213",5.78480932657082
"214",6.76863132634612
"215",6.62027379401078
"216",8.88718648319788
"217",8.04352237352519
"218",6.23013839030146
"219",7.17754186741026
"220",8.35815054930992
"221",9.23121745244138
"222",5.77368048546777
"223",7.85583819794179
"224",5.80049733353273
"225",5.71646385364415
"226",8.11256102071089
"227",6.59676526860159
"228",6.02993493386809
"229",6.36650977221494
"230",7.80489381359877
"231",5.92484890050493
"232",6.72531880392238
"233",6.92159224044927
"234",5.34661141649665
"235",5.49179279290984
"236",9.08504409824368
"237",5.97583082290194
"238",5.88857135396306
"239",6.95326310989257
"240",4.30486397023641
"241",7.70756951857737
"242",8.44051937491714
"243",6.34704733930598
"244",6.2454568685002
"245",7.69914400538624
"246",6.3132918990197
"247",7.89380514387052
"248",7.81354733001717
"249",6.67456083952443
"250",5.14463988800937
"251",7.02455459592047
"252",6.2370551139378
"253",8.58780471797985
"254",7.54178556007257
"255",8.81918145086173
"256",6.06233869557895
